source_id,career,career_family,riasec_profile,institution,institution_type,management_type,location,duration_years,monthly_income,annual_cost,admission_rate,duration_measured,income_measured,cost_measured,admission_measured
5107,Negocios Internacionales,Negocios Internacionales,ECS,Universidad Nacional Federico Villarreal,Universidad,Pública,Lima,5,2734,142,11,true,true,true,true
5212,Negocios Internacionales,Negocios Internacionales,ECS,Universidad Nacional José Faustino Sánchez Carrión,Universidad,Pública,Lima,5,1809,120,31,true,true,true,true
5485,Negocios Internacionales,Negocios Internacionales,ECS,Universidad Peruana de Ciencias Aplicadas,Universidad,Privada,Lima,5,4011,5965,84,false,true,false,false
5909,Negocios Internacionales,Negocios Internacionales,ECS,Universidad San Ignacio de Loyola,Universidad,Privada,Lima,5,2861,9600,90,true,true,true,false
6004,Negocios Internacionales,Negocios Internacionales,ECS,Universidad Señor de Sipán,Universidad,Privada,Lambayeque,5,1970,5965,90,true,false,false,false
6062,Negocios Internacionales,Negocios Internacionales,ECS,Universidad Tecnológica del Perú,Universidad,Privada,Lima,5,2476,6580,85,true,true,true,true
4392,Negocios Internacionales,Negocios Internacionales,ECS,Universidad de Lima,Universidad,Privada,Lima,5,4103,5965,31,true,true,false,true
4447,Negocios Internacionales,Negocios Internacionales,ECS,Universidad del Pacífico,Universidad,Privada,Lima,5,1970,5965,27,true,false,false,true
4748,Negocios Internacionales y Turismo,Negocios Internacionales,ESR,Universidad Nacional de La Amazonía Peruana,Universidad,Pública,Loreto,5,2339,144,27,true,true,true,true
4190,Nutrición,Nutrición,SIR,Universidad César Vallejo,Universidad,Privada,La Libertad,5,2078,3400,75,true,true,true,true
4232,Nutrición,Nutrición,SIR,Universidad César Vallejo,Universidad,Privada,Lima,5,2078,156,68.5,false,true,false,false
5133,Nutrición,Nutrición,SIR,Universidad Nacional Federico Villarreal,Universidad,Pública,Lima,5,2704,156,30,true,true,true,true
5294,Nutrición,Nutrición,SIR,Universidad Nacional Mayor de San Marcos,Universidad,Pública,Lima,5,2351,156,9,true,true,false,true
5444,Nutrición,Nutrición,SIR,Universidad Peruana Cayetano Heredia,Universidad,Privada,Lima,5,2351,25630,90,true,false,true,false
5866,Nutrición,Nutrición,SIR,Universidad Privada Telesup,Universidad,Privada,Lima,5,2351,156,68.5,false,false,false,false
3797,Nutrición Humana,Nutrición,SIR,Universidad Alas Peruanas,Universidad,Privada,Lima,5,2351,156,90,true,false,false,false
4681,Nutrición Humana,Nutrición,SIR,Universidad Nacional de Educación Enrique Guzmán y Valle,Universidad,Pública,Lima,5,2351,90,72,true,false,true,true
5032,Nutrición Humana,Nutrición,SIR,Universidad Nacional del Altiplano,Universidad,Pública,Puno,5,2351,156,13,true,false,false,true
5401,Nutrición Humana,Nutrición,SIR,Universidad Norbert Wiener,Universidad,Privada,Lima,5,2351,156,81,true,false,false,true
5550,Nutrición Humana,Nutrición,SIR,Universidad Peruana Los Andes,Universidad,Privada,Junín,5,2351,3680,90,true,false,true,false
5592,Nutrición Humana,Nutrición,SIR,Universidad Peruana Unión,Universidad,Privada,Lima,5,2351,10860,90,true,false,true,false
1810,Nutrición y Dietética,Nutrición,SIR,Jhalebet,Instituto,Privada,Ica,3,2351,1900,68.5,true,false,true,false
4142,Nutrición y Dietética,Nutrición,SIR,Universidad Católica Sedes Sapientiae,Universidad,Privada,Lima,5,2351,156,71,true,false,false,true
4300,Nutrición y Dietética,Nutrición,SIR,Universidad Científica del Sur,Universidad,Privada,Lima,5,2351,156,69,true,false,false,true
4471,Nutrición y Dietética,Nutrición,SIR,Universidad Femenina del Sagrado Corazón,Universidad,Privada,Lima,5,2308,156,39,true,true,false,true
4987,Nutrición y Dietética,Nutrición,SIR,Universidad Nacional de Tumbes,Universidad,Pública,Tumbes,5,2351,97,44,true,false,true,true
5505,Nutrición y Dietética,Nutrición,SIR,Universidad Peruana de Ciencias Aplicadas,Universidad,Privada,Lima,5,2584,156,68.5,false,true,false,false
5766,Nutrición y Dietética,Nutrición,SIR,Universidad Privada del Norte,Universidad,Privada,La Libertad,5,2351,6820,68.5,true,false,true,false
5796,Nutrición y Dietética,Nutrición,SIR,Universidad Privada del Norte,Universidad,Privada,Lima,5,2351,156,68.5,false,false,false,false
5927,Nutrición y Dietética,Nutrición,SIR,Universidad San Ignacio de Loyola,Universidad,Privada,Lima,5,2351,156,90,true,false,false,false
4552,"Nutrición, Salud y Técnicas Alimentarias",Nutrición,SIR,Universidad Le Cordon Bleu,Universidad,Privada,Lima,5,2351,156,65,true,false,false,true
3673,Obstetricia,Obstetricia,SIR,Universidad Alas Peruanas,Universidad,Privada,Apurímac,5,1810,1278,74,false,true,false,false
3714,Obstetricia,Obstetricia,SIR,Universidad Alas Peruanas,Universidad,Privada,Cajamarca,5,1810,1278,74,false,true,false,false
3749,Obstetricia,Obstetricia,SIR,Universidad Alas Peruanas,Universidad,Privada,Ica,5,1810,1278,74,false,true,false,false
3770,Obstetricia,Obstetricia,SIR,Universidad Alas Peruanas,Universidad,Privada,La Libertad,5,1810,1278,74,false,true,false,false
3802,Obstetricia,Obstetricia,SIR,Universidad Alas Peruanas,Universidad,Privada,Lima,5,1810,1278,90,false,true,false,false
3880,Obstetricia,Obstetricia,SIR,Universidad Alas Peruanas,Universidad,Privada,Ucayali,5,1810,1278,74,false,true,false,false
3897,Obstetricia,Obstetricia,SIR,Universidad Andina Del Cusco,Universidad,Privada,Cusco,5,2108,6506,90,true,true,true,false
3931,Obstetricia,Obstetricia,SIR,Universidad Andina Néstor Cáceres Velásquez,Universidad,Privada,Puno,5,2206,1278,90,true,true,false,false
4074,Obstetricia,Obstetricia,SIR,Universidad Católica Los Ángeles de Chimbote,Universidad,Privada,Piura,5,2000,1278,74,false,true,false,false
4018,Obstetricia,Obstetricia,SIR,Universidad Católica Los Ángeles de Chimbote,Universidad,Privada,Áncash,5,2000,1278,90,true,true,false,false
4264,Obstetricia,Obstetricia,SIR,Universidad Ciencias de La Salud,Universidad,Privada,Arequipa,5,1996,600,71,true,false,true,true
4284,Obstetricia,Obstetricia,SIR,Universidad Científica del Perú,Universidad,Privada,Loreto,6,2863,6250,90,true,true,true,false
4193,Obstetricia,Obstetricia,SIR,Universidad César Vallejo,Universidad,Privada,La Libertad,5,2094,4700,74,true,true,true,false
4532,Obstetricia,Obstetricia,SIR,Universidad José Carlos Mariátegui,Universidad,Privada,Moquegua,5,1996,2680,80,true,false,true,true
4622,Obstetricia,Obstetricia,SIR,Universidad Nacional Daniel Alcides Carrión,Universidad,Pública,Pasco,5,1933,1278,58,true,true,false,true
5139,Obstetricia,Obstetricia,SIR,Universidad Nacional Federico Villarreal,Universidad,Pública,Lima,5,2086,156,24,true,true,true,true
5163,Obstetricia,Obstetricia,SIR,Universidad Nacional Hermilio Valdizán,Universidad,Pública,Huánuco,6,2178,50,17,true,true,true,true
5198,Obstetricia,Obstetricia,SIR,Universidad Nacional Jorge Basadre Grohmann,Universidad,Pública,Tacna,6,1996,1278,34,true,false,false,true
5300,Obstetricia,Obstetricia,SIR,Universidad Nacional Mayor de San Marcos,Universidad,Pública,Lima,5,2040,1278,11,true,true,false,true
5346,Obstetricia,Obstetricia,SIR,Universidad Nacional San Luis Gonzaga,Universidad,Pública,Ica,5,1996,80,74,true,false,true,false
5368,Obstetricia,Obstetricia,SIR,Universidad Nacional Santiago Antúnez de Mayolo,Universidad,Pública,Áncash,5,1707,60,74,true,true,true,false
4629,Obstetricia,Obstetricia,SIR,Universidad Nacional de Barranca,Universidad,Pública,Lima,5,1996,215,61,true,false,true,true
4654,Obstetricia,Obstetricia,SIR,Universidad Nacional de Cajamarca,Universidad,Pública,Cajamarca,5,1957,52,16,true,true,true,true
4701,Obstetricia,Obstetricia,SIR,Universidad Nacional de Huancavelica,Universidad,Pública,Huancavelica,5,1996,80,74,true,false,true,true
4804,Obstetricia,Obstetricia,SIR,Universidad Nacional de Piura,Universidad,Pública,Piura,5,1996,2562,22,true,false,true,true
4852,Obstetricia,Obstetricia,SIR,Universidad Nacional de San Antonio Abad del Cusco,Universidad,Pública,Apurímac,5,1996,1278,74,false,false,false,false
4914,Obstetricia,Obstetricia,SIR,Universidad Nacional de San Cristóbal de Huamanga,Universidad,Pública,Ayacucho,6,2216,128,6,true,true,true,true
4933,Obstetricia,Obstetricia,SIR,Universidad Nacional de San Martín,Universidad,Pública,San Martín,5,1992,232,53,true,true,true,true
4989,Obstetricia,Obstetricia,SIR,Universidad Nacional de Tumbes,Universidad,Pública,Tumbes,5,2099,97,49,true,true,true,true
5407,Obstetricia,Obstetricia,SIR,Universidad Norbert Wiener,Universidad,Privada,Lima,5,1996,1278,82,true,false,false,true
5430,Obstetricia,Obstetricia,SIR,Universidad Particular de Chiclayo,Universidad,Privada,Lambayeque,5,1969,1278,74,true,true,false,false
5558,Obstetricia,Obstetricia,SIR,Universidad Peruana Los Andes,Universidad,Privada,Junín,5,2124,3580,90,true,true,true,false
5530,Obstetricia,Obstetricia,SIR,Universidad Peruana del Centro,Universidad,Privada,Junín,5,1996,3050,83,true,false,true,true
5638,Obstetricia,Obstetricia,SIR,Universidad Privada Antenor Orrego,Universidad,Privada,La Libertad,5,1996,4800,74,true,false,true,false
5662,Obstetricia,Obstetricia,SIR,Universidad Privada Arzobispo Loayza,Universidad,Privada,Lima,5,1996,1278,85,true,false,false,true
5844,Obstetricia,Obstetricia,SIR,Universidad Privada Sergio Bernales,Universidad,Privada,Lima,5,1996,1278,90,true,false,false,false
5869,Obstetricia,Obstetricia,SIR,Universidad Privada Telesup,Universidad,Privada,Lima,5,1996,1278,50,true,false,false,true
5669,Obstetricia,Obstetricia,SIR,Universidad Privada de Huancayo Franklin Roosevelt,Universidad,Privada,Junín,5,1996,3140,72,true,false,true,true
5674,Obstetricia,Obstetricia,SIR,Universidad Privada de Ica,Universidad,Privada,Ica,5,1996,1278,74,true,false,false,false
5769,Obstetricia,Obstetricia,SIR,Universidad Privada del Norte,Universidad,Privada,La Libertad,5,1996,6540,74,true,false,true,false
5799,Obstetricia,Obstetricia,SIR,Universidad Privada del Norte,Universidad,Privada,Lima,5,1996,1278,74,false,false,false,false
5988,Obstetricia,Obstetricia,SIR,Universidad San Pedro,Universidad,Privada,Piura,5,1996,1278,74,false,false,false,false
5948,Obstetricia,Obstetricia,SIR,Universidad San Pedro,Universidad,Privada,Áncash,5,1996,1278,90,true,false,false,false
4376,Obstetricia,Obstetricia,SIR,Universidad de Huánuco,Universidad,Privada,Huánuco,5,1996,1956,88,true,false,true,true
4443,Obstetricia,Obstetricia,SIR,Universidad de San Martín de Porres,Universidad,Privada,Lima,5,1955,1278,90,true,true,false,false
3909,Odontología,Odontología,RIS,Universidad Andina Néstor Cáceres Velásquez,Universidad,Privada,Arequipa,5,1792,4340,85,false,false,false,false
3928,Odontología,Odontología,RIS,Universidad Andina Néstor Cáceres Velásquez,Universidad,Privada,Puno,5,1792,4340,85,true,false,false,true
4047,Odontología,Odontología,RIS,Universidad Católica Los Ángeles de Chimbote,Universidad,Privada,La Libertad,5,1792,4340,85,false,false,false,false
4015,Odontología,Odontología,RIS,Universidad Católica Los Ángeles de Chimbote,Universidad,Privada,Áncash,5,1792,4340,90,true,false,false,false
4117,Odontología,Odontología,RIS,Universidad Católica Santo Toribio De Mogrovejo,Universidad,Privada,Lambayeque,5,1792,4340,89,true,false,false,true
3983,Odontología,Odontología,RIS,Universidad Católica de Santa María,Universidad,Privada,Arequipa,5,1792,4340,22,true,false,false,true
4346,Odontología,Odontología,RIS,Universidad Continental,Universidad,Privada,Junín,5,1792,4340,90,true,false,false,false
4530,Odontología,Odontología,RIS,Universidad José Carlos Mariátegui,Universidad,Privada,Moquegua,5,1792,5000,88,true,false,true,true
4549,Odontología,Odontología,RIS,Universidad Latinoamericana Cima,Universidad,Privada,Tacna,5,1792,4340,82,true,false,false,true
4620,Odontología,Odontología,RIS,Universidad Nacional Daniel Alcides Carrión,Universidad,Pública,Pasco,5,1792,4340,66,true,false,false,true
5134,Odontología,Odontología,RIS,Universidad Nacional Federico Villarreal,Universidad,Pública,Lima,5,1792,156,31,true,false,true,true
5161,Odontología,Odontología,RIS,Universidad Nacional Hermilio Valdizán,Universidad,Pública,Huánuco,6,1792,50,16,true,false,true,true
5195,Odontología,Odontología,RIS,Universidad Nacional Jorge Basadre Grohmann,Universidad,Pública,Tacna,6,1792,4340,10,true,false,false,true
5295,Odontología,Odontología,RIS,Universidad Nacional Mayor de San Marcos,Universidad,Pública,Lima,6,1792,4340,8,true,false,false,true
4764,Odontología,Odontología,RIS,Universidad Nacional de La Amazonía Peruana,Universidad,Pública,Loreto,6,1792,144,44,true,false,true,true
4885,Odontología,Odontología,RIS,Universidad Nacional de San Antonio Abad del Cusco,Universidad,Pública,Cusco,5,1792,40,10,true,false,true,true
5033,Odontología,Odontología,RIS,Universidad Nacional del Altiplano,Universidad,Pública,Puno,6,1792,4340,6,true,false,false,true
5402,Odontología,Odontología,RIS,Universidad Norbert Wiener,Universidad,Privada,Lima,5,1792,4340,79,true,false,false,true
5428,Odontología,Odontología,RIS,Universidad Particular de Chiclayo,Universidad,Privada,Lambayeque,5,1792,4340,85,true,false,false,false
5551,Odontología,Odontología,RIS,Universidad Peruana Los Andes,Universidad,Privada,Junín,6,1792,4700,90,true,false,true,false
5566,Odontología,Odontología,RIS,Universidad Peruana Los Andes,Universidad,Privada,Lima,5,1792,4340,85,false,false,false,false
5506,Odontología,Odontología,RIS,Universidad Peruana de Ciencias Aplicadas,Universidad,Privada,Lima,5,1792,4340,85,false,false,false,false
5867,Odontología,Odontología,RIS,Universidad Privada Telesup,Universidad,Privada,Lima,5,1792,4340,90,true,false,false,true
5704,Odontología,Odontología,RIS,Universidad Privada de Tacna,Universidad,Privada,Tacna,5,1792,7413,70,true,false,true,true
4374,Odontología,Odontología,RIS,Universidad de Huánuco,Universidad,Privada,Huánuco,5,1792,3276,90,true,false,true,false
4441,Odontología,Odontología,RIS,Universidad de San Martín de Porres,Universidad,Privada,Lima,5,2002,4340,90,true,true,false,false
596,Olivicultura y Elaiotecnia,Ingeniería en Agroindustria,RIE,Centro de Formacion AgrÍcola - Tacna,Instituto,Privada,Tacna,2,2284,1100,41,true,false,true,false
1002,Optometría,Tecnología Médica,IRS,De Optometría Y Ciencias Eurohispano,Instituto,Privada,Lima,3,2696,530,75,true,true,true,true
1141,Optometría,Tecnología Médica,IRS,Educación Medica San Fernando,Instituto,Privada,Lima,3,1434.5,1540,62,true,false,true,true
3133,Optometría,Tecnología Médica,IRS,San Juan Bautista La Salle,Instituto,Privada,Puno,3,1434.5,900,90,true,false,true,false
5554,Optometría,Tecnología Médica,IRS,Universidad Peruana Los Andes,Universidad,Privada,Junín,5,1921,3680,66,true,false,true,true
5568,Optometría,Tecnología Médica,IRS,Universidad Peruana Los Andes,Universidad,Privada,Lima,5,1921,5700,85,false,false,false,false
2630,Optometría,Tecnología Médica,IRS,Óptica y Optometría,Instituto,Privada,Lima,3,2566,3300,90,true,true,true,false
2829,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Pontificia Universidad Católica del Perú,Universidad,Privada,Lima,5,1589,135,90,true,false,false,false
3319,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Seminario Evangélico de Lima,Universidad,Privada,Lima,5,1589,135,74,false,false,false,false
4123,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Universidad Católica Sedes Sapientiae,Universidad,Privada,Lima,5,1589,135,75,true,false,false,true
3993,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Universidad Católica de Trujillo Benedicto XVI,Universidad,Privada,La Libertad,5,1589,135,74,false,false,false,false
4463,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Universidad Femenina del Sagrado Corazón,Universidad,Privada,Lima,5,1589,135,30,true,false,false,true
4514,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Universidad José Carlos Mariátegui,Universidad,Privada,Moquegua,5,1589,135,74,false,false,false,false
5096,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Universidad Nacional Federico Villarreal,Universidad,Pública,Lima,5,1589,135,74,true,false,true,false
5171,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Universidad Nacional Jorge Basadre Grohmann,Universidad,Pública,Tacna,5,1595,135,74,false,true,false,false
5207,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Universidad Nacional José Faustino Sánchez Carrión,Universidad,Pública,Lima,5,1589,120,90,true,false,true,false
4676,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Universidad Nacional de Educación Enrique Guzmán y Valle,Universidad,Pública,Lima,5,1589,135,74,false,false,false,false
4689,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Universidad Nacional de Huancavelica,Universidad,Pública,Huancavelica,5,1589,135,74,false,false,false,false
5670,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Universidad Privada de Ica,Universidad,Privada,Ica,5,1589,135,74,false,false,false,false
5686,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Universidad Privada de Tacna,Universidad,Privada,Tacna,5,1589,3410,74,true,false,true,false
5731,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Universidad Privada del Norte,Universidad,Privada,La Libertad,5,1589,135,74,false,false,false,false
5770,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Universidad Privada del Norte,Universidad,Privada,Lima,5,1589,135,74,false,false,false,false
5934,Otras Carreras de Educación,Otras Carreras de Educación,SAE,Universidad San Pedro,Universidad,Privada,Áncash,5,1589,135,90,true,false,false,false
2182,Pastelería,"Administración de Servicios Turísticos, Hotelería y Gastronomía",RES,Le Cordon Bleu Perú,Instituto,Privada,Lima,2,2087,2200,90,true,true,false,false
832,Pedagogía de la Interpretación Musical,Educación Artística,ASI,Conservatorio Nacional De Música,Instituto,Pública,Lima,5,1100,231,88,true,false,true,false
2846,Periodismo,Periodismo y Locución,AES,Pontificia Universidad Católica del Perú,Universidad,Privada,Lima,5,3412,3300,32,true,true,false,true
3943,Periodismo,Periodismo y Locución,AES,Universidad Antonio Ruíz De Montoya,Universidad,Privada,Lima,5,2810,3300,88,true,false,false,true
